project_id,project_author_id,project_author_username,studio_numberscript_count,variable_count,list_count,comment_count,costume_count,sprite_count,block_count,block_unique_count,random_block_count,
238382791,16573108,paolaernesta,15,6,1,1,0,6,2,29,16,0
238461653,16573108,paolaernesta,16,5,1,0,0,6,3,110,17,0
238474214,16573108,paolaernesta,17,5,2,1,0,12,6,78,18,0
238552505,16573108,paolaernesta,18,9,0,0,0,19,8,48,22,2
238558882,16573108,paolaernesta,19,14,1,0,0,10,4,122,17,0
238666703,16573108,paolaernesta,20,16,1,0,0,8,6,69,24,0
237640010,16573108,paolaernesta,21,20,0,0,1,21,6,120,26,6
238670658,16573108,paolaernesta,21,7,0,0,0,5,2,75,24,0
235480210,2745846,paulinah,1,28,1,0,0,35,6,137,38,4
235601849,2745846,paulinah,2,7,2,0,1,3,2,41,25,2
235755867,2745846,paulinah,3,8,1,0,0,19,3,32,23,2
235785766,2745846,paulinah,4,15,2,2,2,12,2,117,36,0
235887012,2745846,paulinah,5,12,6,2,1,9,3,118,43,4
235952041,2745846,paulinah,6,26,3,1,0,20,8,181,43,7
236056530,2745846,paulinah,7,3,6,2,3,3,2,68,37,1
236160705,2745846,paulinah,8,22,7,0,0,17,6,218,40,13
236272241,2745846,paulinah,9,11,4,0,2,6,3,68,30,0
236390309,2745846,paulinah,10,13,8,1,1,4,3,156,45,1
236358913,2745846,paulinah,11,14,0,0,1,55,4,256,23,0
236482196,2745846,paulinah,12,8,0,0,0,11,2,104,30,0
236533922,2745846,paulinah,13,13,3,1,0,3,2,94,36,2
236667738,2745846,paulinah,14,19,7,4,2,4,3,191,31,0
236729012,2745846,paulinah,15,3,0,0,0,4,1,13,10,0
236881381,2745846,paulinah,16,8,0,1,0,11,2,74,27,1
236883847,2745846,paulinah,17,11,5,3,0,6,2,103,46,1
237028696,2745846,paulinah,18,19,4,10,0,34,5,177,26,0
237042971,2745846,paulinah,19,8,4,0,0,8,1,114,40,2
237206301,2745846,paulinah,20,24,12,0,0,18,7,275,45,16
237312700,2745846,paulinah,21,5,4,1,0,4,1,51,24,0
235787044,11482292,Peelajee,2,1,2,0,0,6,1,14,13,1
235839899,11482292,Peelajee,3,1,0,0,0,6,1,31,9,0
235842471,11482292,Peelajee,4,1,1,0,0,13,1,17,14,0
235940771,11482292,Peelajee,5,6,3,0,0,8,2,52,27,1
235718512,3035045,peprina,1,7,0,0,0,6,2,24,11,0
236533670,3035045,peprina,2,4,0,0,0,6,2,14,11,1
236529857,3035045,peprina,7,4,0,0,0,2,1,37,12,0
248157622,35233294,PeteyMan,8,7,1,0,0,7,2,56,24,0
235614672,18337230,PinkGoldPeachyKeen,1,2,0,0,0,9,2,24,11,4
235614853,18337230,PinkGoldPeachyKeen,2,1,0,0,0,7,1,10,10,1
235761619,18337230,PinkGoldPeachyKeen,3,20,0,0,0,22,20,142,9,0
235733186,18337230,PinkGoldPeachyKeen,4,11,0,0,0,10,4,39,11,0
235839130,18337230,PinkGoldPeachyKeen,4,10,0,0,0,10,4,46,15,0
235886057,18337230,PinkGoldPeachyKeen,5,14,0,0,0,15,6,104,25,0
235940874,18337230,PinkGoldPeachyKeen,5,12,0,0,0,15,6,107,24,0
236000846,18337230,PinkGoldPeachyKeen,6,26,9,0,0,30,11,367,15,14
236180880,18337230,PinkGoldPeachyKeen,7,1,0,0,0,3,1,11,10,0
236230900,18337230,PinkGoldPeachyKeen,7,167,0,0,0,32,24,623,25,30
236266326,18337230,PinkGoldPeachyKeen,8,18,4,0,0,15,6,237,35,0
236308594,18337230,PinkGoldPeachyKeen,9,42,0,0,0,30,27,565,17,43
236413800,18337230,PinkGoldPeachyKeen,9,9,0,0,0,14,5,43,13,0
236404589,18337230,PinkGoldPeachyKeen,10,27,3,0,0,9,7,220,34,0
236458648,18337230,PinkGoldPeachyKeen,11,16,1,0,1,96,5,331,24,0
236595543,18337230,PinkGoldPeachyKeen,12,57,8,0,0,74,22,350,33,6
236695859,18337230,PinkGoldPeachyKeen,13,4,0,0,0,12,4,46,20,0
236788158,18337230,PinkGoldPeachyKeen,14,3,1,0,0,4,2,50,23,0
236902725,18337230,PinkGoldPeachyKeen,15,3,0,0,0,14,1,21,11,0
236935595,18337230,PinkGoldPeachyKeen,16,16,0,2,0,12,5,125,29,2
237019865,18337230,PinkGoldPeachyKeen,17,10,4,4,0,3,1,173,25,0
237028270,18337230,PinkGoldPeachyKeen,17,15,4,4,0,7,3,365,26,0
237077251,18337230,PinkGoldPeachyKeen,18,49,3,4,0,22,10,276,37,1
237149665,18337230,PinkGoldPeachyKeen,19,1,0,0,0,4,1,77,19,11
237242702,18337230,PinkGoldPeachyKeen,20,64,8,0,0,73,23,374,35,4
237365449,18337230,PinkGoldPeachyKeen,21,10,1,0,0,23,8,235,21,0
236105393,2676515,PinkyPepper,7,11,3,0,0,4,1,247,31,7
93054073,2676515,PinkyPepper,11,162,18,0,3,302,66,1660,69,16
237009654,2676515,PinkyPepper,17,41,6,1,1,82,13,372,55,9
235564747,3838439,plama73,1,3,0,0,0,7,2,20,9,0
235577653,109272,PolyPrep,1,13,0,0,0,14,4,60,22,3
235689403,109272,PolyPrep,2,13,0,0,0,402,10,85,13,0
235763226,109272,PolyPrep,3,19,4,0,0,11,9,346,30,0
235822752,109272,PolyPrep,4,26,8,1,0,27,6,209,43,2
235895392,109272,PolyPrep,5,9,2,0,0,8,2,91,37,5
236005466,109272,PolyPrep,6,22,0,0,0,52,8,181,31,15
236111184,109272,PolyPrep,7,5,2,1,0,2,1,238,26,9
236217646,109272,PolyPrep,8,42,1,0,0,25,17,344,32,9
236321208,109272,PolyPrep,9,33,0,0,0,27,5,558,15,10
236421687,109272,PolyPrep,10,1,2,0,0,3,1,31,21,4
236449871,109272,PolyPrep,11,19,0,0,1,77,5,355,26,0
236528203,109272,PolyPrep,12,17,1,0,0,18,3,161,26,0
236639357,109272,PolyPrep,13,10,0,0,0,22,3,131,28,0
236790556,109272,PolyPrep,14,2,3,2,0,4,2,25,16,0
236878614,109272,PolyPrep,15,2,1,0,0,6,1,61,13,0
236938930,109272,PolyPrep,16,2,1,0,0,2,1,21,10,0
237075691,109272,PolyPrep,17,23,35,2,0,13,7,532,34,1
237165225,109272,PolyPrep,18,26,11,1,0,35,6,970,23,6
237298853,109272,PolyPrep,19,8,2,0,0,13,4,74,27,12
237510660,109272,PolyPrep,20,48,1,0,0,26,18,360,34,9
237509833,109272,PolyPrep,21,34,8,1,0,35,9,277,49,19
235630911,17801875,PrescottRoadrunner,1,11,0,0,0,32,4,54,19,0
235710051,17801875,PrescottRoadrunner,2,4,2,0,0,4,2,34,23,2
235790642,17801875,PrescottRoadrunner,3,4,0,0,0,3,1,51,17,0
235920812,17801875,PrescottRoadrunner,5,27,4,0,0,49,10,209,32,0
235584135,3284151,primaryicttech,1,3,0,0,0,4,2,20,12,2
235825394,3284151,primaryicttech,2,3,0,0,0,2,1,8,8,0
235826600,3284151,primaryicttech,3,3,0,0,0,8,3,54,3,0
245758443,35126418,ps20123032vsa,2,1,0,0,0,3,0,4,3,0
245760586,35126418,ps20123032vsa,2,2,0,0,0,8,3,98,2,0
245760586,35126418,ps20123032vsa,3,2,0,0,0,8,3,98,2,0
245764092,35126418,ps20123032vsa,5,6,0,0,0,5,2,20,8,0
245765210,35126418,ps20123032vsa,6,1,0,0,0,2,1,6,6,1
245760049,35126418,ps20123032vsa,19,3,0,0,0,4,1,8,7,2
236153250,28648400,ptinscr,1,2,0,0,0,6,2,13,11,2
236155024,28648400,ptinscr,2,3,0,0,0,5,1,10,10,1
235610054,2995115,r2classroom,1,2,0,0,0,6,2,18,9,0
235792565,14542522,rachelpeters,1,4,0,0,0,7,2,17,10,0
235792769,14542522,rachelpeters,2,2,0,0,0,3,1,17,15,0
236061446,14542522,rachelpeters,4,24,0,0,0,12,6,62,12,0
236164664,21462276,ratogi,1,3,0,0,0,10,2,16,9,0
236167363,21462276,ratogi,2,1,1,0,0,3,1,9,9,0
236543507,21462276,ratogi,4,8,0,0,0,3,1,24,14,2
236574369,21462276,ratogi,7,2,1,0,0,3,1,15,13,0
237168509,21462276,ratogi,8,7,2,0,0,11,5,47,21,1
237260280,21462276,ratogi,9,10,1,0,0,11,4,61,23,2
237263807,21462276,ratogi,10,12,1,0,0,6,2,52,23,0
237347155,21462276,ratogi,11,15,0,0,0,13,9,136,20,6
237402386,21462276,ratogi,13,1,1,0,0,4,1,31,22,2
237860907,21462276,ratogi,14,2,0,0,0,4,1,19,12,1
237542911,21462276,ratogi,15,2,0,0,0,4,1,26,16,0
237547893,21462276,ratogi,16,4,0,0,0,6,2,33,16,0
237854017,21462276,ratogi,17,1,0,1,0,6,1,27,10,0
237542911,21462276,ratogi,18,2,0,0,0,4,1,26,16,0
237866496,21462276,ratogi,18,3,0,0,0,6,2,23,14,0
237614243,21462276,ratogi,19,6,0,0,0,7,3,29,18,3
237869452,21462276,ratogi,20,6,0,0,0,7,3,29,18,3
239115394,21462276,ratogi,21,13,0,0,0,18,4,73,16,0
235625826,19123745,rbotero,1,4,0,0,0,7,2,38,14,4
235717690,19123745,rbotero,2,1,0,0,0,3,1,10,10,0
235770236,19123745,rbotero,3,16,5,0,0,355,5,82,16,0
235822126,19123745,rbotero,4,7,6,0,0,24,3,153,28,2
235934258,19123745,rbotero,5,10,1,0,0,15,1,56,20,0
236075313,19123745,rbotero,6,5,3,0,0,4,2,37,25,1
236171223,19123745,rbotero,7,4,4,0,0,7,1,40,21,3
236279064,19123745,rbotero,8,9,2,0,0,6,4,54,25,0
236320797,19123745,rbotero,9,19,1,0,0,18,4,112,29,0
236418605,19123745,rbotero,10,8,7,2,0,14,5,100,24,0
236458717,19123745,rbotero,11,123,5,0,0,53,29,773,34,0
236541528,19123745,rbotero,12,3,2,0,0,7,1,82,28,0
236641863,19123745,rbotero,13,15,10,0,0,9,2,110,35,0
236668391,19123745,rbotero,13,14,16,0,0,17,3,131,33,0
236760438,19123745,rbotero,14,97,22,1,0,172,37,501,22,1
236787427,19123745,rbotero,14,105,27,2,0,178,39,517,31,1
236850163,19123745,rbotero,15,9,4,0,0,14,4,57,15,0
236955677,19123745,rbotero,16,12,17,0,0,4,1,179,27,0
237040903,19123745,rbotero,17,19,18,7,0,19,5,190,30,0
237074215,19123745,rbotero,18,22,13,1,0,12,5,270,42,0
237092551,19123745,rbotero,18,27,15,1,0,13,6,312,43,0
237165834,19123745,rbotero,19,4,6,0,0,7,1,62,34,3
237254131,19123745,rbotero,20,6,9,0,0,7,1,81,44,3
237270556,19123745,rbotero,20,4,0,0,2,4,2,30,7,0
237399516,19123745,rbotero,21,29,15,1,1,12,6,320,47,0
236736674,28208102,reinildos,14,1,2,0,0,6,1,21,8,0
235622591,26997619,RePed_hu,1,4,2,0,0,6,2,49,18,5
235712146,26997619,RePed_hu,2,1,0,0,0,12,2,18,15,0
235807333,26997619,RePed_hu,3,27,4,0,0,26,9,285,21,24
235757263,24340467,rita-kreinin,1,3,0,0,0,6,2,19,11,0
235762101,24340467,rita-kreinin,2,2,0,0,0,2,1,22,16,2
235764785,24340467,rita-kreinin,3,12,1,0,0,7,5,50,13,0
235836208,24340467,rita-kreinin,4,6,0,0,0,3,1,36,13,0
235887090,24340467,rita-kreinin,5,13,1,0,0,7,4,77,24,0
235995015,24340467,rita-kreinin,6,10,2,0,0,5,3,56,16,2
236162173,24340467,rita-kreinin,7,2,1,0,0,6,1,22,16,0
236210619,24340467,rita-kreinin,8,3,2,0,0,7,2,43,24,2
236312399,24340467,rita-kreinin,9,9,0,0,0,5,2,42,15,0
236390602,24340467,rita-kreinin,10,7,4,0,0,5,1,42,23,2
235623935,8789156,rita3ferr,1,2,0,0,0,5,2,15,10,0
235706183,8789156,rita3ferr,2,5,0,0,0,5,2,22,17,2
235792107,8789156,rita3ferr,3,18,0,0,0,16,10,55,7,0
126893346,8789156,rita3ferr,4,6,0,0,0,5,2,17,10,0
206929608,8789156,rita3ferr,5,15,2,0,0,9,5,84,31,5
236052178,8789156,rita3ferr,6,13,0,0,0,57,13,50,11,1
236170785,8789156,rita3ferr,7,1,0,0,0,3,1,17,13,3
236358790,8789156,rita3ferr,8,16,1,0,0,17,6,118,25,11
236397747,8789156,rita3ferr,9,10,0,0,0,25,7,56,18,0
236473747,8789156,rita3ferr,10,18,3,0,0,28,7,107,31,0
236523574,8789156,rita3ferr,11,9,0,0,0,10,5,41,21,0
170104741,8789156,rita3ferr,12,12,3,0,0,10,4,121,35,0
236891629,8789156,rita3ferr,13,19,1,0,0,23,13,119,32,6
237500825,8789156,rita3ferr,14,1,3,0,0,4,1,30,21,1
237542375,8789156,rita3ferr,15,5,0,0,0,7,1,34,18,2
236476390,8789156,rita3ferr,16,7,4,0,0,7,2,113,28,0
237506468,8789156,rita3ferr,17,2,5,0,0,5,1,43,10,0
237676511,8789156,rita3ferr,18,7,0,0,0,19,8,49,24,0
237703857,8789156,rita3ferr,19,12,1,0,0,5,2,80,29,0
237994958,8789156,rita3ferr,20,15,0,0,0,58,13,56,13,1
197359931,8789156,rita3ferr,21,177,45,0,0,32,30,1315,32,0
206928371,8789156,rita3ferr,21,2,3,0,0,5,1,24,20,0
235844414,13763665,rlawler_tfs,1,5,0,0,0,3,2,23,11,4
235846789,13763665,rlawler_tfs,2,24,3,0,0,12,8,169,26,1
235894098,13763665,rlawler_tfs,3,8,1,0,0,5,3,45,27,4
235955658,13763665,rlawler_tfs,4,24,9,0,0,21,8,199,45,2
235913814,11608238,Roadrunner24,1,3,1,0,0,6,2,35,21,0
235926254,11608238,Roadrunner24,2,6,2,0,0,6,1,28,20,1
235929941,11608238,Roadrunner24,3,14,5,0,0,9,4,91,21,14
236029931,11608238,Roadrunner24,5,5,0,0,0,6,2,23,15,0
236032282,11608238,Roadrunner24,6,5,1,0,0,2,1,48,13,4
236139308,11608238,Roadrunner24,7,10,0,0,0,18,3,75,21,0
236331627,11608238,Roadrunner24,9,2,0,0,0,4,1,51,17,11
236405077,11608238,Roadrunner24,10,8,0,0,0,8,2,76,24,0
236471638,11608238,Roadrunner24,11,137,6,0,0,53,29,814,36,0
236542364,11608238,Roadrunner24,12,28,1,0,0,20,7,205,39,0
236673880,11608238,Roadrunner24,13,3,2,0,0,4,1,49,25,3
236964006,11608238,Roadrunner24,14,12,5,1,0,7,3,220,21,0
236990346,11608238,Roadrunner24,15,9,0,0,0,9,3,53,21,0
236467372,33865418,Roboqqqq,1,4,0,0,0,6,2,25,7,0
235568868,2314547,RoboSquid,1,3,0,0,0,6,2,26,15,2
235682482,2314547,RoboSquid,2,3,1,0,3,3,1,31,19,6
235772421,2314547,RoboSquid,3,2,2,1,0,4,1,34,20,5
235818535,2314547,RoboSquid,4,7,3,0,1,3,1,139,27,4
235898349,2314547,RoboSquid,5,3,4,0,6,6,4,62,25,0
235994879,2314547,RoboSquid,6,3,0,0,0,4,1,27,14,1
236121412,2314547,RoboSquid,7,1,3,0,0,2,1,18,14,2
236228660,2314547,RoboSquid,8,1,1,0,0,3,1,19,17,1
236313362,2314547,RoboSquid,9,1,0,0,0,4,1,10,8,0
236398675,2314547,RoboSquid,10,3,2,0,0,4,1,89,21,0
236408702,2314547,RoboSquid,10,2,2,0,0,4,1,39,24,0
236452266,2314547,RoboSquid,11,17,0,0,1,59,5,294,26,0
236522960,2314547,RoboSquid,12,9,0,0,0,9,3,40,17,2
236629144,2314547,RoboSquid,13,2,1,0,0,5,1,30,18,0
236734260,2314547,RoboSquid,14,3,1,0,0,4,2,31,20,0
236842296,2314547,RoboSquid,15,1,1,0,0,4,0,17,8,0
236932571,2314547,RoboSquid,16,2,4,3,4,3,1,55,26,0
236934500,2314547,RoboSquid,16,15,23,2,0,94,4,285,39,2
237021718,2314547,RoboSquid,17,4,6,1,0,2,1,62,36,1
237136271,2314547,RoboSquid,18,1,0,0,0,5,1,18,6,0
237140970,2314547,RoboSquid,19,4,1,0,0,6,2,32,25,2
237300448,2314547,RoboSquid,20,8,3,3,0,3,2,58,29,2
237431290,2314547,RoboSquid,21,6,0,0,0,6,2,23,7,0
235590907,22788794,RonSchaeffer,1,7,4,0,0,10,3,70,31,2
235676015,22788794,RonSchaeffer,2,12,0,0,0,6,3,74,20,0
236078000,4535519,rooneyk,6,3,0,0,0,3,1,26,17,6
235832132,28304428,rosasorre,4,2,0,0,0,22,4,26,12,0
235898313,28304428,rosasorre,5,6,0,0,0,6,5,71,15,0
236010097,28304428,rosasorre,6,6,1,0,0,10,5,48,16,0
236107104,28304428,rosasorre,7,8,0,0,0,7,2,70,15,0
236213135,28304428,rosasorre,8,12,1,1,0,10,7,92,14,0
236338683,28304428,rosasorre,9,15,0,0,0,8,6,89,17,0
236462301,28304428,rosasorre,11,7,0,0,0,4,2,94,14,0
236555308,28304428,rosasorre,12,8,0,0,0,7,3,55,9,0
236623452,28304428,rosasorre,13,7,1,0,0,6,2,69,19,0
236874337,28304428,rosasorre,15,3,0,0,0,8,3,29,9,0
237070250,28304428,rosasorre,18,7,0,0,0,7,3,52,18,0
237376950,28304428,rosasorre,21,6,0,0,0,4,3,37,12,6
237497138,18667079,rubbolaura,1,5,1,0,0,20,14,37,20,0
237567108,18667079,rubbolaura,2,3,0,0,0,7,1,11,10,2
235915801,18667079,rubbolaura,5,3,2,0,0,4,2,22,17,0
236029929,18667079,rubbolaura,6,12,1,0,0,12,8,86,18,0
236139509,18667079,rubbolaura,7,2,0,0,0,4,2,48,18,0
236215526,18667079,rubbolaura,8,7,1,0,0,10,3,36,23,6
236321506,18667079,rubbolaura,9,2,0,0,0,4,1,23,12,2
236753556,18667079,rubbolaura,10,2,0,0,0,3,1,14,12,0
236567494,18667079,rubbolaura,11,5,8,0,0,9,1,65,29,2
166430697,18667079,rubbolaura,12,20,0,0,0,20,10,125,24,0
236717290,18667079,rubbolaura,13,2,0,0,0,4,1,17,14,2
236968619,18667079,rubbolaura,15,6,1,0,0,9,1,45,32,3
237155266,18667079,rubbolaura,16,7,0,0,0,8,7,46,14,0
214757913,18667079,rubbolaura,19,4,0,0,0,10,2,40,15,12
235713302,23356305,S_Nykonorov,2,3,0,0,0,4,1,24,14,0
238360819,1720042,SabineMcKenna,1,9,0,0,4,5,2,75,20,4
238464573,1720042,SabineMcKenna,2,5,1,0,0,6,2,30,23,2
235820966,16804071,sabri71,3,1,0,0,0,6,1,13,6,0
235822808,16804071,sabri71,4,11,0,0,0,6,4,25,6,0
236514986,16804071,sabri71,5,3,0,0,0,9,4,17,8,0
236750150,16804071,sabri71,6,1,0,0,0,7,1,10,8,3
236752963,16804071,sabri71,7,1,0,0,0,3,1,11,9,0
235584528,2876976,Sabriana,1,11,0,0,0,11,4,51,22,0
235711805,2876976,Sabriana,2,5,1,0,0,2,1,25,20,1
235779094,2876976,Sabriana,3,38,0,0,0,40,11,146,16,0
235911423,2876976,Sabriana,4,20,0,0,0,21,8,81,16,0
235927887,2876976,Sabriana,5,8,2,0,0,8,5,93,27,8
236021543,2876976,Sabriana,6,5,3,0,0,6,3,48,24,2
236210546,2876976,Sabriana,7,11,3,0,0,5,3,53,26,3
236214910,2876976,Sabriana,8,27,5,1,0,12,10,200,30,5
236563250,2876976,Sabriana,9,13,0,0,0,8,4,69,25,6
236568225,2876976,Sabriana,10,27,2,1,0,14,6,178,31,0
236570109,2876976,Sabriana,11,26,1,0,0,13,11,221,24,29
237183832,34395055,saminap92,1,2,0,0,0,11,2,30,12,0
235586032,18512618,Sarah-Visser,1,5,0,0,0,9,2,101,16,0
235688453,18512618,Sarah-Visser,2,9,0,0,0,5,4,39,10,0
236387672,18512618,Sarah-Visser,3,8,0,0,0,11,5,63,13,0
235850197,27268085,saraih1008,1,3,0,0,0,8,2,30,12,0
200166231,27268085,saraih1008,21,17,2,0,0,11,3,104,33,0
235614886,2752403,SauceKeyAh,1,3,0,0,0,3,2,12,8,0
235867853,2752403,SauceKeyAh,2,3,0,0,0,2,1,9,9,0
235868711,2752403,SauceKeyAh,3,3,0,0,0,2,1,12,12,1
235869090,2752403,SauceKeyAh,4,2,0,0,0,3,1,8,7,0
235924324,2752403,SauceKeyAh,5,3,2,0,0,5,3,23,12,0
236041339,2752403,SauceKeyAh,6,1,1,1,0,9,1,15,7,1
236143893,2752403,SauceKeyAh,7,4,1,0,0,2,1,24,15,0
236250345,2752403,SauceKeyAh,8,4,1,0,0,4,2,28,18,2
236339380,2752403,SauceKeyAh,9,6,3,0,0,6,4,73,25,2
236412654,2752403,SauceKeyAh,10,3,2,0,0,10,1,54,12,0
235837247,20899850,scassi,1,4,0,0,0,4,2,23,10,3
235941969,20899850,scassi,2,2,0,0,0,4,1,28,10,8
235674874,246290,scmb1,2,5,6,1,4,4,1,138,29,1
236152395,246290,scmb1,5,15,11,2,12,3,2,181,51,1
236871624,522321,scmb1_prime,14,6,10,2,0,4,1,139,31,0
235574730,2600671,scotthmoss,1,8,0,0,0,4,2,35,12,4
235698647,2980392,scratchdomendes,1,3,0,0,0,5,2,15,10,0
235899806,2980392,scratchdomendes,2,1,0,0,0,3,1,9,9,0
235917146,2980392,scratchdomendes,3,1,0,0,0,3,1,18,5,0
235920143,2980392,scratchdomendes,4,11,0,0,0,3,1,28,16,0
235924421,2980392,scratchdomendes,5,2,0,0,0,6,2,27,18,1
236166845,2980392,scratchdomendes,6,1,0,0,0,7,1,6,6,1
236167574,2980392,scratchdomendes,7,2,1,0,0,3,1,29,18,0
236224500,2980392,scratchdomendes,8,3,6,0,0,8,2,43,16,1
205612900,2980392,scratchdomendes,9,9,0,0,0,6,2,28,14,0
237345806,2980392,scratchdomendes,10,4,1,0,0,13,1,33,21,0
237351514,2980392,scratchdomendes,11,8,0,0,0,6,5,52,13,4
237362427,2980392,scratchdomendes,12,26,0,0,0,15,7,108,25,2
237369323,2980392,scratchdomendes,13,1,0,0,0,3,1,22,14,4
237370738,2980392,scratchdomendes,14,1,0,0,0,3,1,7,6,0
237372755,2980392,scratchdomendes,15,1,0,0,0,7,0,30,6,0
237374464,2980392,scratchdomendes,16,1,0,0,0,4,1,8,7,0
237377104,2980392,scratchdomendes,17,1,3,1,0,4,1,64,21,0
237383039,2980392,scratchdomendes,18,29,4,1,0,13,6,124,28,1
237403386,2980392,scratchdomendes,19,2,0,0,0,2,1,16,10,4
237404612,2980392,scratchdomendes,20,27,0,0,0,16,8,124,29,6
278105900,40094090,Scratchideia,1,4,1,0,0,7,2,40,14,0
278115230,40094090,Scratchideia,2,6,1,0,0,15,2,83,24,0
278987121,40094090,Scratchideia,3,24,6,1,0,12,4,538,39,0
279127390,40094090,Scratchideia,3,31,8,1,0,36,7,894,41,0
235571630,14632339,scratchteacheralpha032,1,8,1,0,0,6,2,46,21,3
235676661,14632339,scratchteacheralpha032,2,6,0,0,0,12,2,60,35,2
235699186,14632339,scratchteacheralpha032,2,4,0,0,5,14,2,45,32,2
235701746,14632339,scratchteacheralpha032,2,4,0,0,0,6,1,42,27,5
235706472,14632339,scratchteacheralpha032,2,15,1,0,1,6,2,84,31,2
235767953,14632339,scratchteacheralpha032,3,37,7,0,0,16,8,234,45,3
235822387,14632339,scratchteacheralpha032,4,13,1,0,0,44,6,52,21,6
235827368,14632339,scratchteacheralpha032,4,5,1,0,2,3,1,64,21,2
235831097,14632339,scratchteacheralpha032,4,22,3,0,0,16,5,123,34,0
235842880,14632339,scratchteacheralpha032,4,21,1,1,0,11,5,110,23,0
235893850,14632339,scratchteacheralpha032,5,40,6,0,0,33,12,327,52,8
178125859,14632339,scratchteacheralpha032,6,4,2,3,0,20,1,45,18,1
236109944,14632339,scratchteacheralpha032,7,2,0,0,0,3,1,15,15,1
236233897,14632339,scratchteacheralpha032,8,2,2,0,0,3,1,45,19,1
236237838,14632339,scratchteacheralpha032,8,8,2,0,0,13,2,96,35,0
236323175,14632339,scratchteacheralpha032,9,41,1,2,0,25,17,285,35,0
236395417,14632339,scratchteacheralpha032,10,42,7,0,0,33,12,340,58,8
236462919,14632339,scratchteacheralpha032,11,31,13,2,0,22,6,198,44,2
236522357,14632339,scratchteacheralpha032,12,39,7,1,0,21,11,355,49,3
236628446,14632339,scratchteacheralpha032,13,10,0,0,0,9,3,57,24,0
236735705,14632339,scratchteacheralpha032,14,24,2,3,0,10,3,224,34,1
236862692,14632339,scratchteacheralpha032,15,5,1,0,0,7,1,45,29,1
236960307,14632339,scratchteacheralpha032,16,9,0,0,0,6,2,62,21,1
206822234,14632339,scratchteacheralpha032,17,12,2,1,0,7,2,468,34,0
237091147,14632339,scratchteacheralpha032,18,68,11,2,0,21,11,1122,43,10
237136651,14632339,scratchteacheralpha032,19,8,1,0,0,12,2,67,39,3
237290861,14632339,scratchteacheralpha032,20,17,1,0,0,43,6,56,21,6
222942081,14632339,scratchteacheralpha032,21,53,1,0,0,33,9,255,33,0
235828593,14651357,scrigno42,1,5,0,0,0,10,2,40,12,0
236089754,14651357,scrigno42,3,9,0,0,0,4,2,52,16,0
236379810,14651357,scrigno42,4,7,0,0,0,5,1,21,9,0
235886502,14651357,scrigno42,5,13,0,0,0,5,3,42,14,0
236381035,14651357,scrigno42,5,7,0,0,0,8,2,39,13,0
236437305,14651357,scrigno42,6,4,0,0,0,6,1,29,12,0
236439052,14651357,scrigno42,7,8,0,0,0,8,2,49,18,0
236467248,14651357,scrigno42,8,7,1,0,0,5,2,43,21,0
236565543,14651357,scrigno42,9,3,0,0,0,4,1,23,15,0
236631278,14651357,scrigno42,10,2,0,0,0,4,1,14,8,0
236674833,14651357,scrigno42,11,13,0,0,1,55,4,268,23,0
236813769,14651357,scrigno42,12,5,0,0,0,7,1,46,17,0
236871391,14651357,scrigno42,13,3,0,0,0,3,1,23,16,0
237013916,14651357,scrigno42,14,3,1,0,0,2,1,21,20,0
237015567,14651357,scrigno42,15,4,0,0,0,3,0,21,13,0
237067043,14651357,scrigno42,16,2,0,0,0,2,1,23,14,0
237145175,14651357,scrigno42,17,7,3,2,0,7,1,70,20,0
237180187,14651357,scrigno42,18,3,0,0,0,3,1,20,16,0
237252485,14651357,scrigno42,19,3,0,0,0,2,1,14,13,0
237145175,14651357,scrigno42,20,7,3,2,0,7,1,70,20,0
237361522,14651357,scrigno42,21,3,1,0,0,4,1,91,21,0
235604834,21213359,sepjrnyc,1,2,0,0,0,10,2,16,9,0
235714243,21213359,sepjrnyc,2,3,0,0,0,3,1,8,7,0
236036862,34279311,sergioG1,1,2,0,0,0,8,2,14,8,0
236048806,34279311,sergioG1,2,4,0,0,0,22,1,42,20,4
236062452,34279311,sergioG1,3,8,0,0,0,10,8,16,2,0
237146384,34279311,sergioG1,4,5,0,0,0,4,1,17,6,0
262259889,25852647,sfadithiv,1,7,0,0,0,9,2,29,12,0
261604659,25852647,sfadithiv,2,20,0,0,0,22,10,45,9,0
281632582,25684840,sfalexg1,1,5,1,0,0,17,2,20,8,0
255920093,25852653,sfaveryr,1,3,0,0,0,5,2,9,7,0
269916918,25852653,sfaveryr,1,3,0,0,0,2,1,6,6,0
269926064,25852653,sfaveryr,1,1,0,0,0,3,1,3,3,0
269920552,25852653,sfaveryr,1,2,0,0,0,4,2,7,6,0
269928704,25852653,sfaveryr,1,1,0,0,0,2,1,4,4,0
282968289,25940214,sfchristianm,1,5,1,0,0,4,2,20,8,0
281423644,25683380,sfelizabeth,1,2,1,0,0,7,2,14,7,0
280666835,25684684,sfgrantl,1,2,1,0,0,7,2,7,6,0
256038477,25941693,sfidbarrym,1,5,0,0,0,7,2,26,12,0
284824184,25742940,sfisabella1,1,4,1,0,0,6,2,10,4,0
280686329,25851346,sfkaileef,1,3,1,0,0,9,2,6,4,0
280689497,25851346,sfkaileef,3,3,1,0,0,31,6,6,2,0
277675662,25684826,sfkatelynd,1,5,1,0,0,11,2,22,9,0
